# empty header
fst,wl2,19980213,2,1, 5500
nac,mvv,19980214,2,0,12365
rdj,rkc,19980214,1,2, 6500
nec,grn,19980214,0,2, 3465
grf,vit,19980214,3,3, 8500
twn,fyn,19980215,0,0, 9400
utr,vol,19980215,4,1,12000
spr,hrv,19980215,2,4, 6262
psv,ajx,19980215,1,1,28500
grn,grf,19980222,0,3,16300
hrv,rdj,19980225,3,1,13500
rkc,vit,19980227,0,1, 4300
ajx,nec,19980228,3,0,46543
mvv,twn,19980228,2,2, 5000
grf,fst,19980228,1,0, 7650
grn,spr,19980301,1,1,11600
vol,wl2,19980301,4,1, 3500
utr,nac,19980301,1,3,12000
fyn,hrv,19980301,2,0,25650
twn,rkc,19980204,2,0, 7000
fst,mvv,19980306,4,1, 5500
hrv,nec,19980307,0,3,13500
wl2,grf,19980307,1,1, 9450
grn,rkc,19980308,3,1,11300
utr,psv,19980308,0,1,13500
vol,spr,19980308,1,1, 3500
rdj,fyn,19980309,1,2, 8000
rdj,fst,19980313,0,0, 6750
hrv,wl2,19980313,1,3,13500
nec,mvv,19980314,2,1, 5100
nac,twn,19980314,1,0,12823
ajx,vol,19980314,6,1,49400
utr,spr,19980315,3,0,12000
rkc,psv,19980315,0,1, 6500
fst,utr,19980320,3,1, 6000
wl2,mvv,19980321,2,0, 9475
grf,vol,19980321,2,1, 7900
psv,vit,19980321,3,2,28700
grn,twn,19980322,0,1,14850
nac,ajx,19980322,0,2,16100
spr,rkc,19980322,1,0, 5250
vit,nac,19980325,4,1,26000
wl2,grn,19980325,4,2, 9790
mvv,grf,19980325,2,1, 5300
rkc,twn,19980325,5,1, 3250
psv,rdj,19980325,2,0,28400
fst,fyn,19980325,0,2, 7000
vol,nec,19980325,2,0, 3500
hrv,utr,19980326,1,0,13600
psv,nec,19980328,2,1,28800
spr,vit,19980328,1,1, 7000
rdj,nac,19980328,0,0, 7000
rkc,grf,19980329,4,1, 3975
twn,ajx,19980329,1,2,11300
wl2,utr,19980329,3,2, 9460
fyn,vol,19980329,5,0,21880
fyn,grn,19980401,3,0,20947
spr,nac,19980403,1,1, 5000
mvv,hrv,19980404,1,2, 6500
vol,rkc,19980405,3,4, 4200
twn,utr,19980405,1,2, 8000
grn,rdj,19980405,1,1,11000
vit,nec,19980405,2,1,19500
fyn,ajx,19980405,0,1,42100
mvv,psv,19980407,2,1, 8000
twn,wl2,19980408,2,0, 7250
utr,fst,19980408,1,0,13000
vit,vol,19980408,6,0,17400
grf,rdj,19980408,2,0, 7700
nec,rkc,19980408,2,1, 5675
hrv,grn,19980408,1,1,13700
ajx,spr,19980408,4,0,51500
ajx,hrv,19980411,7,2,50500, #vi 50400
nac,utr,19980411,2,1,12600
nec,fst,19980411,2,2, 5338
rdj,twn,19980411,2,0, 7500
vit,grf,19980411,4,1,22500
spr,psv,19980412,3,1, 5500
rkc,fyn,19980412,3,2, 6125
vit,mvv,19980414,3,1,18200
mvv,fst,19980417,1,4, 7500
psv,vol,19980418,10,0,29000
wl2,hrv,19980418,5,2,10700
spr,nec,19980418,1,0, 7000
grn,ajx,19980419,2,4,16000
nac,fyn,19980419,1,3,13800
utr,grf,19980419,0,0,13500
nac,vit,19980422,1,3,12779
fst,psv,19980422,1,2, 6500
fyn,rdj,19980422,1,0,23066
twn,hrv,19980422,3,1, 9850
ajx,wl2,19980423,6,1,49600
vol,mvv,19980424,1,2, 2906
rdj,spr,19980425,2,0, 7000
hrv,fst,19980425,2,2,13750
nec,nac,19980425,2,0, 5200
grf,twn,19980426,2,1, 7850
grn,utr,19980426,1,2,13800
vit,ajx,19980426,2,0,26200
rkc,wl2,19980426,1,4, 5700
psv,fyn,19980426,3,3,29000,rust: 3-0
fst,nac,19980503,4,1, 6000
nec,utr,19980503,1,0, 5700
wl2,rdj,19980503,2,4,10700
vol,hrv,19980503,4,1, 4500
rkc,mvv,19980503,1,1, 5900
grf,ajx,19980503,1,8,11000
psv,grn,19980503,6,2,28000
spr,twn,19980503,1,1, 3500
vit,fyn,19980503,2,1,24800
ajx,utr,19980510,1,2,48400
fyn,nec,19980510,0,2,23190
grn,fst,19980510,1,0, 8200
hrv,rkc,19980510,3,2,13500
nac,vol,19980510,4,1, 7500
mvv,vit,19980510,1,3, 8000
rdj,grf,19980510,1,2, 7500
twn,psv,19980510,3,0,13500
wl2,spr,19980510,3,0,13800
