# empty header
ajx,az1,20080113,6,1,50639
utr,hrv,20080113,2,2,21000
hrc,spr,20080113,2,0, 8426
grf,az1,20080116,1,2,12000
exc,fyn,20080118,2,1, 3000
hrv,az1,20080119,4,0,25000
utr,rdj,20080119,3,1,20150
nac,wl2,20080119,1,0,16580
vit,hrc,20080119,2,0,19411
nec,ajx,20080120,1,1,12400
vvv,psv,20080120,1,1, 6000
twn,grn,20080120,3,1,13250
spr,grf,20080120,6,1, 9814
wl2,vit,20080122,4,0,11800
az1,nac,20080122,1,2,16312
hrc,exc,20080122,2,0, 8500
ajx,utr,20080123,2,0,46000
psv,spr,20080123,3,1,33000
hrv,vvv,20080123,5,1,25300
grn,nec,20080123,5,1,19378
grf,rdj,20080123,2,1,12000
fyn,twn,20080124,3,1,45000
wl2,az1,20080125,3,0,13000
psv,exc,20080126,2,1,33000
grf,hrv,20080126,0,3,12000
rdj,nac,20080126,0,2,14800
vit,ajx,20080127,2,2,22700
fyn,grn,20080127,1,1,42500
nec,utr,20080127,2,0,11800
twn,spr,20080127,1,2,13250
vvv,hrc,20080127,0,5, 5860
fyn,az1,20080130,2,2,46000
ajx,psv,20080130,0,2,52000
nac,twn,20080201,1,0,14450
hrv,vit,20080202,7,0,26000
az1,psv,20080202,0,2,16457
hrc,nec,20080202,0,2, 8500
exc,grf,20080202,1,1, 3125
ajx,fyn,20080203,3,0,50000
grn,rdj,20080203,1,1,19000
spr,vvv,20080203,2,0,10208
utr,wl2,20080203,2,0,20000
spr,nac,20080206,0,1, 9876
twn,hrc,20080208,2,1,13250
nac,utr,20080209,1,0,15750
psv,hrv,20080209,1,1,33600
vit,grn,20080209,2,1,20105
grf,fyn,20080209,1,3,12600
rdj,ajx,20080210,2,1,17800
nec,az1,20080210,5,2,12300
vvv,wl2,20080210,1,1, 5860
spr,exc,20080210,0,1,10528
ajx,spr,20080215,6,2,49260
rdj,twn,20080216,3,1,14300
wl2,psv,20080216,0,1,14192
nec,exc,20080216,0,1,12150
hrc,hrv,20080216,2,2, 8500
fyn,vit,20080217,1,0,46000
grn,az1,20080217,2,1,19547
utr,vvv,20080217,1,4,20000
grf,nac,20080217,0,1,12400
spr,utr,20080222,2,1,10095
exc,wl2,20080223,0,0, 3540
hrc,fyn,20080223,3,3, 8500
vit,rdj,20080223,1,1,19475
az1,twn,20080223,0,0,16535
vvv,grn,20080224,2,5, 5860
nac,ajx,20080224,2,3,16380
hrv,nec,20080224,2,3,25200
psv,grf,20080224,4,1,33200
vit,vvv,20080229,1,3,18500
grf,wl2,20080301,1,2,12600
nac,spr,20080301,3,0,16550
rdj,az1,20080301,1,1,14800
twn,hrv,20080301,1,0,13100
utr,psv,20080302,3,1,21700
ajx,exc,20080302,4,0,49313
fyn,nec,20080302,1,3,44000
grn,hrc,20080302,1,2,19606
hrc,utr,20080307,2,1, 8500
hrv,nac,20080308,3,0,25200
wl2,grn,20080308,1,2,13500
nec,grf,20080308,3,1,12500
exc,vit,20080308,1,2, 3240
spr,rdj,20080309,4,1, 9846
vvv,twn,20080311,0,2, 6000
az1,fyn,20080312,0,1,16652
grn,hrv,20080314,0,1,19719
nac,exc,20080315,2,0,16248
fyn,vvv,20080315,4,1,46000
twn,vit,20080315,4,3,13200
grf,hrc,20080315,0,0,12600
ajx,wl2,20080316,4,1,49918
rdj,psv,20080316,1,1,18480
utr,az1,20080316,2,2,21000
nec,spr,20080316,4,2,12500
psv,ajx,20080319,0,0,35000
vit,nac,20080321,3,3,22780
hrv,rdj,20080322,4,3,25600
psv,grn,20080322,3,0,33200
az1,grf,20080322,0,0,16322
exc,utr,20080322,0,2, 3586
vvv,nec,20080323,1,2, 6000
spr,fyn,20080323,3,2,10894
twn,ajx,20080323,2,1,13250
wl2,hrc,20080323,2,1,13500
grf,grn,20080328,1,1,12000
nec,psv,20080329,0,0,12500
hrv,ajx,20080329,2,4,25400
hrc,rdj,20080329,0,0, 8500
exc,vvv,20080329,2,1, 3638
nac,fyn,20080330,3,1,16590
az1,vit,20080330,2,1,16403
utr,twn,20080330,0,1,23000
spr,wl2,20080330,2,2,10612
rdj,nec,20080404,0,2,15100
vit,spr,20080405,3,0,21209
wl2,hrv,20080405,2,3,14250
twn,exc,20080405,1,0,13100
psv,hrc,20080406,2,0,33300
ajx,grf,20080406,4,1,50057
fyn,utr,20080406,3,1,46000
grn,nac,20080406,1,2,19600
vvv,az1,20080406,2,3, 6000
psv,twn,20080413,1,1,33700
hrc,nac,20080413,0,1, 8500
rdj,vvv,20080413,4,1,18500
spr,hrv,20080413,4,2,10463
wl2,fyn,20080413,3,1,14700
exc,az1,20080413,1,1, 3500
nec,vit,20080413,1,0,12500
grf,utr,20080413,1,1,12500
grn,ajx,20080416,1,2,19000
ajx,hrc,20080420,5,1,50139
fyn,rdj,20080420,3,0,46000
hrv,exc,20080420,5,0,25400
nac,nec,20080420,1,3,16450
twn,wl2,20080420,2,0,13250
utr,grn,20080420,1,0,21000
vit,psv,20080420,0,1,25420
az1,spr,20080420,1,0,16653
vvv,grf,20080420,3,0, 6000
