# empty header
utr,nec,20161030,1,1,16911
adh,az1,20161030,0,1,11023
spr,hrv,20161104,3,1,10432
adh,wl2,20161105,1,0,10044
nec,grn,20161105,1,1,10750
psv,twn,20161105,1,1,33500
pzw,rdj,20161105,0,0,12600
utr,exc,20161106,2,1,18648
az1,ajx,20161106,2,2,16647
vit,hrc,20161106,1,2,13743
gae,fyn,20161106,1,0, 9781
hrv,vit,20161119,1,1,24465
hrc,gae,20161119,2,1,11853
wl2,psv,20161119,0,0,13650
exc,spr,20161119,3,2, 4400
grn,adh,20161119,2,1,17818
rdj,az1,20161120,1,1,14259
ajx,nec,20161120,5,0,49521
twn,utr,20161120,1,1,25100
fyn,pzw,20161120,3,0,47500
gae,wl2,20161125,0,1, 9397
vit,exc,20161126,2,2,14328
psv,adh,20161126,3,1,32700
pzw,grn,20161126,0,4,13000
nec,twn,20161126,3,2,11092
spr,rdj,20161127,2,2,10100
hrv,ajx,20161127,0,1,25800
az1,hrc,20161127,5,1,15738
utr,fyn,20161127,3,3,19233
hrc,nec,20161202,2,0,10783
gae,hrv,20161203,1,3, 9187
rdj,psv,20161203,0,0,14017
exc,az1,20161203,3,3, 3670
vit,pzw,20161203,3,1,14173
adh,utr,20161204,0,2, 8956
fyn,spr,20161204,6,1,47500
wl2,twn,20161204,0,0,11450
ajx,grn,20161204,2,0,50667
grn,rdj,20161209,2,0,19179
nec,adh,20161210,3,0,11200
psv,gae,20161210,1,0,33000
hrv,exc,20161210,2,1,21600
pzw,wl2,20161210,0,0,12200
spr,vit,20161211,0,1,10353
az1,fyn,20161211,0,4,15555
utr,hrc,20161211,2,0,17429
twn,ajx,20161211,1,0,27800
wl2,hrv,20161216,2,1,11450
rdj,utr,20161217,0,0,13254
fyn,vit,20161217,3,1,47500
twn,az1,20161217,1,2,24500
exc,nec,20161218,2,2, 3875
adh,spr,20161218,1,0,12691
hrc,pzw,20161218,3,0,11102
grn,gae,20161218,1,1,19442
ajx,psv,20161218,1,1,51998
gae,az1,20170113,1,3, 9518
hrv,adh,20170114,2,0,20400
psv,exc,20170114,2,0,33000
hrc,grn,20170114,1,4,10513
spr,utr,20170114,1,2,10510
rdj,fyn,20170115,0,2,14475
pzw,ajx,20170115,1,3,13250
vit,twn,20170115,3,1,15194
wl2,nec,20170115,0,1,12400
twn,hrc,20170120,1,0,28600
az1,spr,20170121,1,1,15910
fyn,wl2,20170121,1,0,47500
adh,pzw,20170121,1,2, 9130
grn,vit,20170121,1,1,18810
utr,ajx,20170122,0,1,21009
nec,rdj,20170122,2,0,11533
exc,gae,20170122,1,1, 3975
psv,hrv,20170122,4,3,33900
wl2,spr,20170127,3,2,12300
gae,utr,20170128,0,1, 9645
hrc,psv,20170128,1,2,11245
rdj,exc,20170128,4,0,11858
hrv,grn,20170129,0,0,21750
vit,az1,20170129,2,1,14183
ajx,adh,20170129,3,0,49552
pzw,twn,20170129,1,2,12800
fyn,nec,20170129,4,0,47500
adh,vit,20170203,0,2,11343
nec,gae,20170204,1,2,11600
az1,psv,20170204,2,4,16079
wl2,hrc,20170204,1,3,12800
grn,exc,20170204,1,1,17844
rdj,ajx,20170205,0,2,17112
twn,fyn,20170205,0,2,27000
spr,pzw,20170205,2,3,10131
utr,hrv,20170205,1,0,18078
pzw,nec,20170210,2,0,13200
hrc,rdj,20170211,2,2,10457
fyn,grn,20170211,2,0,47500
gae,adh,20170211,3,1, 9647
vit,wl2,20170211,0,2,14879
exc,twn,20170212,1,1, 4275
ajx,spr,20170212,2,0,51075
hrv,az1,20170212,1,2,21250
psv,utr,20170212,3,0,33400
rdj,gae,20170217,1,0,13029
twn,hrv,20170218,1,0,25100
psv,nec,20170218,3,1,33500
hrc,exc,20170218,4,0,10322
utr,pzw,20170218,3,1,18349
wl2,az1,20170219,1,1,11650
vit,ajx,20170219,0,1,20016
spr,grn,20170219,2,2, 9778
adh,fyn,20170219,0,1,12822
adh,twn,20170224,1,1,11615
grn,utr,20170225,2,3,21458
exc,wl2,20170225,0,2, 4075
nec,spr,20170225,0,1,11207
hrv,rdj,20170225,3,0,22100
fyn,psv,20170226,2,1,47500
gae,vit,20170226,1,3, 9412
az1,pzw,20170226,1,1,14787
ajx,hrc,20170226,4,1,49544
hrv,gae,20170303,2,2,21450
twn,wl2,20170304,2,1,25900
psv,rdj,20170304,4,0,34000
pzw,vit,20170304,3,1,13000
spr,fyn,20170305,1,0,10500
az1,exc,20170305,1,1,13863
grn,ajx,20170305,1,1,22312
utr,adh,20170305,1,1,17712
nec,hrc,20170305,3,1,11700
vit,spr,20170310,5,0,13852
adh,nec,20170311,1,0,10256
gae,psv,20170311,1,3, 9752
hrc,utr,20170311,2,1,10829
exc,hrv,20170311,4,1, 4225
wl2,pzw,20170312,2,0,13500
fyn,az1,20170312,5,2,47500
rdj,grn,20170312,3,1,12870
ajx,twn,20170312,3,0,51583
rdj,twn,20170317,0,3,13221
grn,wl2,20170318,1,1,19959
psv,vit,20170318,1,0,33900
nec,utr,20170318,0,3,11680
spr,hrc,20170318,3,1, 9712
hrv,fyn,20170319,1,2,25800
exc,ajx,20170319,1,1, 4400
gae,pzw,20170319,1,3, 9752
az1,adh,20170319,4,0,14126
az1,grn,20170401,0,0,14828
pzw,exc,20170401,1,1,13140
spr,psv,20170401,0,2,10606
utr,wl2,20170401,2,0,17906
hrc,hrv,20170401,4,1,10912
vit,nec,20170402,2,1,16654
ajx,fyn,20170402,2,1,51181
adh,rdj,20170402,4,1,11740
twn,gae,20170402,1,2,26500
exc,utr,20170404,1,3, 4247
hrv,spr,20170404,3,0,20800
hrc,vit,20170405,0,1,10711
grn,nec,20170405,2,0,18069
ajx,az1,20170405,4,1,51959
fyn,gae,20170405,8,0,47500
wl2,adh,20170405,1,2,12800
rdj,pzw,20170406,2,1,12074
twn,psv,20170406,2,2,25300
spr,exc,20170407,2,3,10606
vit,hrv,20170408,4,2,21128
nec,ajx,20170408,1,5,12500
adh,grn,20170408,4,3,11348
gae,hrc,20170408,1,4, 9116
az1,rdj,20170409,1,1,14160
pzw,fyn,20170409,2,2,13250
utr,twn,20170409,3,0,22231
psv,wl2,20170409,5,0,34800
hrc,az1,20170414,1,2,11198
rdj,spr,20170415,3,1,15028
adh,psv,20170415,1,1,13094
exc,vit,20170415,1,0, 4165
twn,nec,20170415,3,0,25100
wl2,gae,20170416,2,0,13100
fyn,utr,20170416,2,0,47500
grn,pzw,20170416,5,1,21666
ajx,hrv,20170416,5,1,51541
hrv,wl2,20170421,1,0,22113
nec,exc,20170422,0,1,12300
az1,twn,20170422,2,1,15427
pzw,hrc,20170422,1,2,13250
gae,grn,20170422,2,3, 9383
utr,rdj,20170423,1,0,18876
vit,fyn,20170423,0,2,17522
spr,adh,20170423,0,1,10606
psv,ajx,20170423,1,0,35000
exc,fyn,20170507,3,0, 4500
ajx,gae,20170507,4,0,51206
grn,psv,20170507,1,1,20791
utr,vit,20170507,1,0,20686
nec,az1,20170507,2,1,11500
spr,twn,20170507,1,0,10101
pzw,hrv,20170507,2,1,13250
hrc,adh,20170507,4,0,11733
rdj,wl2,20170507,1,0,17839
fyn,hrc,20170514,3,1,47500,3x Dirk Kuyt in kampioensduel
wl2,ajx,20170514,1,3,14500
psv,pzw,20170514,4,1,33800
az1,utr,20170514,2,3,14601
vit,rdj,20170514,3,0,19876
twn,grn,20170514,3,5,26200
hrv,nec,20170514,0,2,22850
adh,exc,20170514,4,1,13257
gae,spr,20170514,1,3, 7891
